OptionLongName,Strike,Expiration,CallPut,ImpliedVolatility,Volume,OpenInterest,Delta
SPXQ 140930C1800000,1800,9/30/2014,C,0.154994,0,95,0.562394
SPXQ 140930P1800000,1800,9/30/2014,P,0.15314,0,91,-0.423573
SPXQ 140930C1825000,1825,9/30/2014,C,0.15058,0,18,0.521432
SPXQ 140930P1825000,1825,9/30/2014,P,0.148835,0,0,-0.465005
SPXQ 140930C1850000,1850,9/30/2014,C,0.146155,0,0,0.478292
SPXQ 140930P1850000,1850,9/30/2014,P,0.14442,0,0,-0.508653
SPXQ 140930C1875000,1875,9/30/2014,C,0.142012,0,10,0.433504
SPXQ 140930P1875000,1875,9/30/2014,P,0.1401,0,0,-0.554123
SPXQ 140930C1900000,1900,9/30/2014,C,0.137981,0,0,0.387609
SPXQ 140930P1900000,1900,9/30/2014,P,0.135777,0,0,-0.600962
SPXQ 140930C1925000,1925,9/30/2014,C,0.133996,5,23,0.341205
SPXQ 140930P1925000,1925,9/30/2014,P,0.132135,0,0,-0.647583
SPXQ 140930C1950000,1950,9/30/2014,C,0.13047,0,12,0.295736
SPXQ 140930P1950000,1950,9/30/2014,P,0.128223,0,0,-0.69425
SPXQ 140930C2000000,2000,9/30/2014,C,0.12408,5,2,0.210585
SPXQ 140930P2000000,2000,9/30/2014,P,0.120394,0,0,-0.783405
SPXQ 140930C2050000,2050,9/30/2014,C,0.118927,0,18,0.139428
SPXQ 140930P2050000,2050,9/30/2014,P,0.113934,0,0,-0.857806
SPXQ 140930C2100000,2100,9/30/2014,C,0.115452,1,153,0.087014
SPXQ 140930P2100000,2100,9/30/2014,P,0.108225,0,0,-0.913436
SPXQ 140930C2200000,2200,9/30/2014,C,0.112566,0,13,0.030421
SPXQ 140930P2200000,2200,9/30/2014,P,0.088274,0,0,-0.978234
SPX 141220P200000,200,12/20/2014,P,0.649743,0,70366,-7.70E-05
SPX 141220P250000,250,12/20/2014,P,0.613134,9,18360,-0.000157
SPX 141220P300000,300,12/20/2014,P,0.556755,0,9320,-0.000174
SPX 141220P350000,350,12/20/2014,P,0.509419,9,8406,-0.000192
SPX 141220P400000,400,12/20/2014,P,0.524662,0,2092,-0.000677
SPX 141220P450000,450,12/20/2014,P,0.484656,0,2391,-0.000737
SPX 141220P500000,500,12/20/2014,P,0.47942,0,6643,-0.001414
SPX 141220P550000,550,12/20/2014,P,0.445198,0,1948,-0.001528
SPX 141220P600000,600,12/20/2014,P,0.423584,0,4419,-0.001975
SPX 141220P650000,650,12/20/2014,P,0.394363,0,3872,-0.002126
SPX 141220P700000,700,12/20/2014,P,0.372839,17,9516,-0.002559
SPX 141220P750000,750,12/20/2014,P,0.362859,0,11618,-0.003758
SPX 141220P775000,775,12/20/2014,P,0.353737,0,504,-0.004164
SPX 141220P800000,800,12/20/2014,P,0.348594,10,7595,-0.004946
SPX 141220P825000,825,12/20/2014,P,0.342648,0,206,-0.005752
SPX 141220P850000,850,12/20/2014,P,0.336873,0,3832,-0.006674
SPX 141220P875000,875,12/20/2014,P,0.330522,0,119,-0.007628
SPX 141220P900000,900,12/20/2014,P,0.331012,116,19893,-0.009727
SPX 141220P925000,925,12/20/2014,P,0.319785,0,3016,-0.010169
SPX 141220P950000,950,12/20/2014,P,0.314481,0,2559,-0.011678
SPX 141220P975000,975,12/20/2014,P,0.311006,0,2551,-0.013743
SPX 141220P1000000,1000,12/20/2014,P,0.30659,5,36281,-0.015861
SPX 141220P1025000,1025,12/20/2014,P,0.299255,0,813,-0.017466
SPX 141220P1050000,1050,12/20/2014,P,0.293506,0,7386,-0.019645
SPX 141220P1075000,1075,12/20/2014,P,0.287864,0,989,-0.022074
SPX 141220P1100000,1100,12/20/2014,P,0.282748,10,21608,-0.024925
SPX 141220P1125000,1125,12/20/2014,P,0.27798,0,3379,-0.028204
SPX 141220P1150000,1150,12/20/2014,P,0.27265,0,13959,-0.031599
SPX 141220P1175000,1175,12/20/2014,P,0.268628,0,4441,-0.035917
SPX 141220P1200000,1200,12/20/2014,P,0.262645,0,22887,-0.039751
SPX 141220P1225000,1225,12/20/2014,P,0.257201,0,3748,-0.044223
SPX 141220P1250000,1250,12/20/2014,P,0.253218,1,16041,-0.04995
SPX 141220P1275000,1275,12/20/2014,P,0.248567,0,7568,-0.055869
SPX 141220P1300000,1300,12/20/2014,P,0.24381,0,29938,-0.062308
SPX 141220P1325000,1325,12/20/2014,P,0.239341,1,15380,-0.069577
SPX 141220P1350000,1350,12/20/2014,P,0.234663,0,28331,-0.077413
SPX 141220P1375000,1375,12/20/2014,P,0.229775,0,8681,-0.085837
SPX 141220P1400000,1400,12/20/2014,P,0.226466,10,38545,-0.09634
SPX 141220P1425000,1425,12/20/2014,P,0.220723,0,21784,-0.105793
SPX 141220P1450000,1450,12/20/2014,P,0.216364,0,27163,-0.117354
SPX 141220P1475000,1475,12/20/2014,P,0.212015,0,14011,-0.13
SPX 141220C1500000,1500,12/20/2014,C,0.210089,4,19024,0.836066
SPX 141220P1500000,1500,12/20/2014,P,0.207741,0,33027,-0.143872
SPX 141220C1525000,1525,12/20/2014,C,0.20516,0,2650,0.82152
SPX 141220P1525000,1525,12/20/2014,P,0.203469,0,10894,-0.158996
SPX 141220C1550000,1550,12/20/2014,C,0.201423,0,9706,0.804564
SPX 141220P1550000,1550,12/20/2014,P,0.199354,5,16586,-0.175604
SPX 141220C1575000,1575,12/20/2014,C,0.197106,0,2980,0.786736
SPX 141220P1575000,1575,12/20/2014,P,0.194902,0,3280,-0.193327
SPX 141220C1600000,1600,12/20/2014,C,0.192623,0,17118,0.767562
SPX 141220P1600000,1600,12/20/2014,P,0.190871,414,22591,-0.212956
SPX 141220C1625000,1625,12/20/2014,C,0.188747,0,5107,0.746281
SPX 141220P1625000,1625,12/20/2014,P,0.186768,0,13871,-0.234116
SPX 141220C1650000,1650,12/20/2014,C,0.184037,0,18020,0.724036
SPX 141220P1650000,1650,12/20/2014,P,0.182623,5,12330,-0.256919
SPX 141220C1675000,1675,12/20/2014,C,0.180181,0,6862,0.699375
SPX 141220P1675000,1675,12/20/2014,P,0.178457,0,8287,-0.281467
SPX 141220C1700000,1700,12/20/2014,C,0.176136,0,13546,0.673111
SPX 141220P1700000,1700,12/20/2014,P,0.174519,35,17795,-0.307968
SPX 141220C1725000,1725,12/20/2014,C,0.172085,0,6497,0.645047
SPX 141220P1725000,1725,12/20/2014,P,0.170484,2,4724,-0.336236
SPX 141220C1750000,1750,12/20/2014,C,0.168253,0,12830,0.615087
SPX 141220P1750000,1750,12/20/2014,P,0.166365,1001,16303,-0.366328
SPX 141220C1775000,1775,12/20/2014,C,0.16383,0,12066,0.5835
SPX 141220P1775000,1775,12/20/2014,P,0.162238,0,6487,-0.398289
SPX 141220C1800000,1800,12/20/2014,C,0.159775,0,42848,0.550016
SPX 141220P1800000,1800,12/20/2014,P,0.158244,0,18418,-0.432084
SPX 141220C1825000,1825,12/20/2014,C,0.156066,3804,5837,0.514927
SPX 141220P1825000,1825,12/20/2014,P,0.154372,3950,3319,-0.467546
SPX 141220C1850000,1850,12/20/2014,C,0.152068,776,13867,0.478319
SPX 141220P1850000,1850,12/20/2014,P,0.15041,775,264,-0.504543
SPX 141220C1875000,1875,12/20/2014,C,0.148208,0,4278,0.440488
SPX 141220P1875000,1875,12/20/2014,P,0.146572,0,2529,-0.542782
SPX 141220C1900000,1900,12/20/2014,C,0.14443,3,24445,0.401748
SPX 141220P1900000,1900,12/20/2014,P,0.142581,0,23,-0.582167
SPX 141220C1925000,1925,12/20/2014,C,0.140834,2,2298,0.362622
SPX 141220P1925000,1925,12/20/2014,P,0.138667,0,2,-0.622183
SPX 141220C1950000,1950,12/20/2014,C,0.137399,1925,7835,0.323602
SPX 141220P1950000,1950,12/20/2014,P,0.135408,0,0,-0.661478
SPX 141220C1975000,1975,12/20/2014,C,0.133965,8,5254,0.284988
SPX 141220P1975000,1975,12/20/2014,P,0.131403,0,0,-0.701554
SPX 141220C2000000,2000,12/20/2014,C,0.131234,4,33355,0.248602
SPX 141220P2000000,2000,12/20/2014,P,0.128264,0,20396,-0.739207
SPX 141220C2025000,2025,12/20/2014,C,0.128274,14,2465,0.213349
SPX 141220P2025000,2025,12/20/2014,P,0.124981,0,0,-0.775557
SPX 141220C2050000,2050,12/20/2014,C,0.125719,4,8031,0.180942
SPX 141220P2050000,2050,12/20/2014,P,0.121359,0,4,-0.810561
SPX 141220C2075000,2075,12/20/2014,C,0.123354,0,11216,0.15134
SPX 141220P2075000,2075,12/20/2014,P,0.118486,0,0,-0.841377
SPX 141220C2100000,2100,12/20/2014,C,0.121149,10,13348,0.124784
SPX 141220P2100000,2100,12/20/2014,P,0.115753,0,1996,-0.868879
SPX 141220C2125000,2125,12/20/2014,C,0.119386,0,11,0.101989
SPX 141220P2125000,2125,12/20/2014,P,0.112976,0,0,-0.893232
SPX 141220C2150000,2150,12/20/2014,C,0.118008,0,1771,0.082762
SPX 141220P2150000,2150,12/20/2014,P,0.110468,0,0,-0.913684
SPX 141220C2175000,2175,12/20/2014,C,0.117094,0,502,0.067021
SPX 141220P2175000,2175,12/20/2014,P,0.107834,0,0,-0.931086
SPX 141220C2200000,2200,12/20/2014,C,0.116216,895,3397,0.053669
SPX 141220P2200000,2200,12/20/2014,P,0.10519,0,2012,-0.945264
SPX 141220C2250000,2250,12/20/2014,C,0.115837,0,12845,0.034938
SPX 141220P2250000,2250,12/20/2014,P,0.095082,0,2000,-0.969142
SPX 141220C2350000,2350,12/20/2014,C,0.117174,0,2,0.01509
SPX 141220C2450000,2450,12/20/2014,C,0.122258,0,0,0.007774
SPX 141220C2500000,2500,12/20/2014,C,0.128753,10,4107,0.007121
SPX 141220C3000000,3000,12/20/2014,C,0.164048,0,4196,0.001243
SPX 150117P100000,100,1/17/2015,P,0.898284,0,2,-0.000143
SPX 150117P200000,200,1/17/2015,P,0.763941,0,0,-0.000625
SPX 150117P250000,250,1/17/2015,P,0.690847,0,0,-0.000754
SPX 150117P300000,300,1/17/2015,P,0.599559,0,0,-0.000563
SPX 150117P350000,350,1/17/2015,P,0.517115,0,112,-0.000347
SPX 150117P400000,400,1/17/2015,P,0.519586,0,20,-0.000882
SPX 150117P450000,450,1/17/2015,P,0.500664,0,0,-0.001371
SPX 150117P500000,500,1/17/2015,P,0.463904,0,0,-0.001487
SPX 150117P550000,550,1/17/2015,P,0.435677,0,0,-0.001758
SPX 150117P600000,600,1/17/2015,P,0.409427,0,30,-0.002056
SPX 150117P650000,650,1/17/2015,P,0.386621,0,22,-0.002465
SPX 150117P700000,700,1/17/2015,P,0.371815,0,2,-0.003336
SPX 150117P750000,750,1/17/2015,P,0.355583,0,12,-0.004277
SPX 150117P775000,775,1/17/2015,P,0.348154,0,0,-0.004862
SPX 150117P800000,800,1/17/2015,P,0.342948,0,0,-0.005725
SPX 150117P825000,825,1/17/2015,P,0.337021,0,0,-0.006615
SPX 150117P850000,850,1/17/2015,P,0.331212,0,110,-0.00762
SPX 150117P875000,875,1/17/2015,P,0.326012,0,11,-0.008825
SPX 150117P900000,900,1/17/2015,P,0.321183,0,91,-0.010235
SPX 150117P925000,925,1/17/2015,P,0.316984,0,226,-0.011931
SPX 150117P950000,950,1/17/2015,P,0.310862,0,35,-0.013432
SPX 150117P975000,975,1/17/2015,P,0.306112,0,88,-0.015394
SPX 150117P1000000,1000,1/17/2015,P,0.300446,0,215,-0.017339
SPX 150117P1025000,1025,1/17/2015,P,0.294645,0,1300,-0.019436
SPX 150117P1050000,1050,1/17/2015,P,0.289488,0,0,-0.021928
SPX 150117P1075000,1075,1/17/2015,P,0.284772,0,0,-0.024821
SPX 150117P1100000,1100,1/17/2015,P,0.279092,0,43,-0.027658
SPX 150117P1125000,1125,1/17/2015,P,0.274564,0,55,-0.031221
SPX 150117P1150000,1150,1/17/2015,P,0.269133,0,31,-0.034754
SPX 150117P1175000,1175,1/17/2015,P,0.264882,0,710,-0.039176
SPX 150117P1200000,1200,1/17/2015,P,0.259754,0,1181,-0.043598
SPX 150117P1225000,1225,1/17/2015,P,0.254713,0,369,-0.048487
SPX 150117P1250000,1250,1/17/2015,P,0.250433,0,56,-0.054283
SPX 150117P1275000,1275,1/17/2015,P,0.246025,0,1,-0.060565
SPX 150117P1300000,1300,1/17/2015,P,0.241271,0,701,-0.067216
SPX 150117P1325000,1325,1/17/2015,P,0.236962,0,0,-0.074809
SPX 150117P1350000,1350,1/17/2015,P,0.232608,0,1201,-0.083072
SPX 150117P1375000,1375,1/17/2015,P,0.228173,0,2070,-0.092037
SPX 150117P1400000,1400,1/17/2015,P,0.223478,2,1522,-0.10161
SPX 150117P1425000,1425,1/17/2015,P,0.219088,0,1004,-0.112313
SPX 150117P1450000,1450,1/17/2015,P,0.215288,0,1128,-0.124491
SPX 150117C1475000,1475,1/17/2015,C,0.214741,0,0,0.840068
SPX 150117P1475000,1475,1/17/2015,P,0.211062,0,726,-0.137348
SPX 150117C1500000,1500,1/17/2015,C,0.210046,0,1,0.826461
SPX 150117P1500000,1500,1/17/2015,P,0.206778,0,1990,-0.15127
SPX 150117C1525000,1525,1/17/2015,C,0.205932,0,0,0.811176
SPX 150117P1525000,1525,1/17/2015,P,0.202609,0,45,-0.166489
SPX 150117C1550000,1550,1/17/2015,C,0.201651,0,151,0.794795
SPX 150117P1550000,1550,1/17/2015,P,0.198381,0,1614,-0.18293
SPX 150117C1575000,1575,1/17/2015,C,0.197554,0,5,0.776931
SPX 150117P1575000,1575,1/17/2015,P,0.194239,0,303,-0.200806
SPX 150117C1600000,1600,1/17/2015,C,0.19347,0,885,0.757666
SPX 150117P1600000,1600,1/17/2015,P,0.190113,0,650,-0.220131
SPX 150117C1625000,1625,1/17/2015,C,0.189681,0,33,0.736705
SPX 150117P1625000,1625,1/17/2015,P,0.186371,0,1000,-0.241287
SPX 150117C1650000,1650,1/17/2015,C,0.185358,0,894,0.714647
SPX 150117P1650000,1650,1/17/2015,P,0.182329,0,2690,-0.263752
SPX 150117C1675000,1675,1/17/2015,C,0.18129,0,196,0.690801
SPX 150117P1675000,1675,1/17/2015,P,0.178043,0,1397,-0.287687
SPX 150117C1700000,1700,1/17/2015,C,0.177314,0,2966,0.665281
SPX 150117P1700000,1700,1/17/2015,P,0.174462,0,2836,-0.31376
SPX 150117C1725000,1725,1/17/2015,C,0.173576,0,278,0.638011
SPX 150117P1725000,1725,1/17/2015,P,0.170352,0,1568,-0.341206
SPX 150117C1750000,1750,1/17/2015,C,0.169572,0,1484,0.609235
SPX 150117P1750000,1750,1/17/2015,P,0.16648,72,1756,-0.370484
SPX 150117C1775000,1775,1/17/2015,C,0.165466,0,932,0.578826
SPX 150117P1775000,1775,1/17/2015,P,0.162556,0,2567,-0.401428
SPX 150117C1800000,1800,1/17/2015,C,0.161338,0,1967,0.546773
SPX 150117P1800000,1800,1/17/2015,P,0.158517,0,1170,-0.434023
SPX 150117C1825000,1825,1/17/2015,C,0.157529,0,1931,0.513214
SPX 150117P1825000,1825,1/17/2015,P,0.154641,3,14,-0.46819
SPX 150117C1850000,1850,1/17/2015,C,0.153769,100,1116,0.478343
SPX 150117P1850000,1850,1/17/2015,P,0.150927,0,62,-0.503696
SPX 150117C1875000,1875,1/17/2015,C,0.150137,0,1653,0.442423
SPX 150117P1875000,1875,1/17/2015,P,0.147249,0,60,-0.540335
SPX 150117C1900000,1900,1/17/2015,C,0.146447,0,783,0.405596
SPX 150117P1900000,1900,1/17/2015,P,0.143486,0,0,-0.577958
SPX 150117C1925000,1925,1/17/2015,C,0.142935,0,0,0.368386
SPX 150117P1925000,1925,1/17/2015,P,0.139867,0,0,-0.616041
SPX 150117C1950000,1950,1/17/2015,C,0.139656,0,40,0.331326
SPX 150117P1950000,1950,1/17/2015,P,0.136143,0,0,-0.654498
SPX 150117C1975000,1975,1/17/2015,C,0.136466,0,26,0.29472
SPX 150117P1975000,1975,1/17/2015,P,0.132506,0,0,-0.692646
SPX 150117C2000000,2000,1/17/2015,C,0.133464,0,1976,0.259202
SPX 150117P2000000,2000,1/17/2015,P,0.129126,0,1,-0.729634
SPX 150117C2100000,2100,1/17/2015,C,0.12343,0,8,0.137496
SPX 150117P2100000,2100,1/17/2015,P,0.115901,0,0,-0.859511
SPX 150117C2200000,2200,1/17/2015,C,0.118122,0,38,0.063085
SPX 150117P2200000,2200,1/17/2015,P,0.10301,0,0,-0.942128
SPX 150619P100000,100,6/19/2015,P,0.775409,0,0,-0.000182
SPX 150619P200000,200,6/19/2015,P,0.677384,0,0,-0.000945
SPX 150619P250000,250,6/19/2015,P,0.616501,0,0,-0.001196
SPX 150619P300000,300,6/19/2015,P,0.56193,0,100,-0.001381
SPX 150619P350000,350,6/19/2015,P,0.516195,0,0,-0.001574
SPX 150619P400000,400,6/19/2015,P,0.480638,0,0,-0.001887
SPX 150619P450000,450,6/19/2015,P,0.445641,0,0,-0.002114
SPX 150619P500000,500,6/19/2015,P,0.415913,0,0,-0.002418
SPX 150619P550000,550,6/19/2015,P,0.391488,0,0,-0.002879
SPX 150619P600000,600,6/19/2015,P,0.369739,0,0,-0.003452
SPX 150619P650000,650,6/19/2015,P,0.357738,0,20,-0.004768
SPX 150619P700000,700,6/19/2015,P,0.34566,0,0,-0.006378
SPX 150619P750000,750,6/19/2015,P,0.335425,0,20,-0.008568
SPX 150619P775000,775,6/19/2015,P,0.330545,0,0,-0.009878
SPX 150619P800000,800,6/19/2015,P,0.326222,0,0,-0.01142
SPX 150619P825000,825,6/19/2015,P,0.320567,0,0,-0.012877
SPX 150619P850000,850,6/19/2015,P,0.315463,0,20,-0.014575
SPX 150619P875000,875,6/19/2015,P,0.310192,0,0,-0.01639
SPX 150619P900000,900,6/19/2015,P,0.305529,0,1760,-0.018517
SPX 150619P925000,925,6/19/2015,P,0.300388,0,0,-0.020709
SPX 150619P950000,950,6/19/2015,P,0.295695,0,7,-0.02322
SPX 150619P975000,975,6/19/2015,P,0.290569,0,0,-0.025808
SPX 150619P1000000,1000,6/19/2015,P,0.286124,0,22,-0.028851
SPX 150619P1025000,1025,6/19/2015,P,0.281861,0,0,-0.032227
SPX 150619P1050000,1050,6/19/2015,P,0.277138,0,0,-0.035707
SPX 150619P1075000,1075,6/19/2015,P,0.27283,0,0,-0.039652
SPX 150619P1100000,1100,6/19/2015,P,0.268577,0,650,-0.043956
SPX 150619P1125000,1125,6/19/2015,P,0.264564,0,0,-0.04873
SPX 150619P1150000,1150,6/19/2015,P,0.260302,0,500,-0.053761
SPX 150619P1175000,1175,6/19/2015,P,0.256389,0,0,-0.059392
SPX 150619P1200000,1200,6/19/2015,P,0.25255,0,1710,-0.065515
SPX 150619P1225000,1225,6/19/2015,P,0.248577,0,0,-0.072036
SPX 150619P1250000,1250,6/19/2015,P,0.245234,0,290,-0.079474
SPX 150619P1275000,1275,6/19/2015,P,0.241371,0,1000,-0.087124
SPX 150619P1300000,1300,6/19/2015,P,0.237724,0,1925,-0.0955
SPX 150619P1325000,1325,6/19/2015,P,0.23385,0,0,-0.104326
SPX 150619P1350000,1350,6/19/2015,P,0.229997,0,1,-0.113808
SPX 150619P1375000,1375,6/19/2015,P,0.226353,0,0,-0.12413
SPX 150619P1400000,1400,6/19/2015,P,0.223062,0,2725,-0.135452
SPX 150619C1425000,1425,6/19/2015,C,0.221328,0,0,0.824222
SPX 150619P1425000,1425,6/19/2015,P,0.219448,0,977,-0.147284
SPX 150619C1450000,1450,6/19/2015,C,0.216883,0,0,0.812247
SPX 150619P1450000,1450,6/19/2015,P,0.215904,0,3957,-0.159967
SPX 150619C1475000,1475,6/19/2015,C,0.213698,0,0,0.798452
SPX 150619P1475000,1475,6/19/2015,P,0.211772,0,550,-0.173014
SPX 150619C1500000,1500,6/19/2015,C,0.210477,0,0,0.783831
SPX 150619P1500000,1500,6/19/2015,P,0.208619,0,2021,-0.187713
SPX 150619C1525000,1525,6/19/2015,C,0.206876,0,0,0.768614
SPX 150619P1525000,1525,6/19/2015,P,0.205077,0,500,-0.203009
SPX 150619C1550000,1550,6/19/2015,C,0.203219,0,0,0.752509
SPX 150619P1550000,1550,6/19/2015,P,0.20132,0,0,-0.219088
SPX 150619C1575000,1575,6/19/2015,C,0.199702,0,0,0.73534
SPX 150619P1575000,1575,6/19/2015,P,0.19771,0,85,-0.236262
SPX 150619C1600000,1600,6/19/2015,C,0.196278,0,751,0.717117
SPX 150619P1600000,1600,6/19/2015,P,0.194199,0,3358,-0.254517
SPX 150619C1625000,1625,6/19/2015,C,0.192566,0,0,0.698071
SPX 150619P1625000,1625,6/19/2015,P,0.190676,0,509,-0.273802
SPX 150619C1650000,1650,6/19/2015,C,0.189353,0,0,0.677704
SPX 150619P1650000,1650,6/19/2015,P,0.187174,0,1066,-0.294154
SPX 150619C1675000,1675,6/19/2015,C,0.185794,0,116,0.656481
SPX 150619P1675000,1675,6/19/2015,P,0.184234,0,109,-0.315831
SPX 150619C1700000,1700,6/19/2015,C,0.182259,0,1231,0.634182
SPX 150619P1700000,1700,6/19/2015,P,0.180845,0,2534,-0.338331
SPX 150619C1725000,1725,6/19/2015,C,0.1792,0,1204,0.610707
SPX 150619P1725000,1725,6/19/2015,P,0.177374,0,1200,-0.361867
SPX 150619C1750000,1750,6/19/2015,C,0.175543,0,857,0.58635
SPX 150619P1750000,1750,6/19/2015,P,0.174031,0,2476,-0.386483
SPX 150619C1775000,1775,6/19/2015,C,0.172754,0,392,0.560951
SPX 150619P1775000,1775,6/19/2015,P,0.170718,0,250,-0.412107
SPX 150619C1800000,1800,6/19/2015,C,0.169492,0,586,0.53468
SPX 150619P1800000,1800,6/19/2015,P,0.167459,0,2023,-0.438682
SPX 150619C1825000,1825,6/19/2015,C,0.166204,0,232,0.507534
SPX 150619P1825000,1825,6/19/2015,P,0.164166,0,0,-0.466158
SPX 150619C1850000,1850,6/19/2015,C,0.163264,0,525,0.479763
SPX 150619P1850000,1850,6/19/2015,P,0.161326,0,10,-0.494224
SPX 150619C1875000,1875,6/19/2015,C,0.160128,0,925,0.451267
SPX 150619P1875000,1875,6/19/2015,P,0.158221,0,0,-0.523044
SPX 150619C1900000,1900,6/19/2015,C,0.157059,20,1297,0.422283
SPX 150619P1900000,1900,6/19/2015,P,0.155115,0,0,-0.552411
SPX 150619C1925000,1925,6/19/2015,C,0.154278,0,150,0.393207
SPX 150619P1925000,1925,6/19/2015,P,0.151986,0,0,-0.582214
SPX 150619C1950000,1950,6/19/2015,C,0.151297,0,523,0.36375
SPX 150619P1950000,1950,6/19/2015,P,0.149116,0,0,-0.611951
SPX 150619C1975000,1975,6/19/2015,C,0.148466,0,150,0.334455
SPX 150619P1975000,1975,6/19/2015,P,0.146137,0,0,-0.641843
SPX 150619C2000000,2000,6/19/2015,C,0.146051,0,690,0.306002
SPX 150619P2000000,2000,6/19/2015,P,0.143354,0,1250,-0.671255
SPX 150619C2025000,2025,6/19/2015,C,0.143362,0,0,0.277586
SPX 150619P2025000,2025,6/19/2015,P,0.140586,0,0,-0.700208
SPX 150619C2050000,2050,6/19/2015,C,0.141154,0,13,0.250664
SPX 150619P2050000,2050,6/19/2015,P,0.137989,0,0,-0.728194
SPX 150619C2075000,2075,6/19/2015,C,0.13885,0,1,0.224472
SPX 150619P2075000,2075,6/19/2015,P,0.135306,0,0,-0.755453
SPX 150619C2100000,2100,6/19/2015,C,0.136869,940,681,0.199985
SPX 150619P2100000,2100,6/19/2015,P,0.132546,0,0,-0.78178
SPX 150619C2150000,2150,6/19/2015,C,0.13326,0,0,0.155592
SPX 150619P2150000,2150,6/19/2015,P,0.127893,0,0,-0.828573
SPX 150619C2200000,2200,6/19/2015,C,0.130283,0,0,0.118278
SPX 150619P2200000,2200,6/19/2015,P,0.123628,0,1250,-0.868103
SPX 150619C2250000,2250,6/19/2015,C,0.128219,0,0,0.088712
SPX 150619P2250000,2250,6/19/2015,P,0.11953,0,0,-0.900265
SPX 150619C2300000,2300,6/19/2015,C,0.127225,0,2,0.06652
SPX 150619P2300000,2300,6/19/2015,P,0.116444,0,0,-0.92381
SPX 150619C2400000,2400,6/19/2015,C,0.125512,0,0,0.035646
SPX 150619P2400000,2400,6/19/2015,P,0.098642,0,2500,-0.962986
SPX 150619C2500000,2500,6/19/2015,C,0.126015,0,25,0.019568
SPX 151219P100000,100,12/19/2015,P,0.63228,0,19991,-0.000102
SPX 151219P200000,200,12/19/2015,P,0.520675,39,119729,-0.000354
SPX 151219P300000,300,12/19/2015,P,0.454778,0,7696,-0.000843
SPX 151219P400000,400,12/19/2015,P,0.399163,0,301,-0.001444
SPX 151219P500000,500,12/19/2015,P,0.377222,0,6991,-0.003476
SPX 151219P550000,550,12/19/2015,P,0.364127,0,3664,-0.004791
SPX 151219P600000,600,12/19/2015,P,0.351609,0,4377,-0.006418
SPX 151219P650000,650,12/19/2015,P,0.34024,0,3017,-0.008487
SPX 151219P700000,700,12/19/2015,P,0.331052,0,3316,-0.011281
SPX 151219P750000,750,12/19/2015,P,0.321715,0,5346,-0.014604
SPX 151219P800000,800,12/19/2015,P,0.311977,0,1118,-0.018434
SPX 151219P850000,850,12/19/2015,P,0.303017,0,4244,-0.023107
SPX 151219P900000,900,12/19/2015,P,0.294101,0,1889,-0.028553
SPX 151219P950000,950,12/19/2015,P,0.285874,0,801,-0.035098
SPX 151219P975000,975,12/19/2015,P,0.281776,0,48,-0.038744
SPX 151219P1000000,1000,12/19/2015,P,0.277737,0,12073,-0.042679
SPX 151219P1025000,1025,12/19/2015,P,0.273928,0,412,-0.046997
SPX 151219P1050000,1050,12/19/2015,P,0.270284,0,2369,-0.051701
SPX 151219P1075000,1075,12/19/2015,P,0.266583,0,6,-0.056704
SPX 151219P1100000,1100,12/19/2015,P,0.262979,0,13092,-0.062101
SPX 151219P1125000,1125,12/19/2015,P,0.259288,0,890,-0.067813
SPX 151219P1150000,1150,12/19/2015,P,0.255925,0,3044,-0.074091
SPX 151219P1175000,1175,12/19/2015,P,0.252423,0,701,-0.080695
SPX 151219P1200000,1200,12/19/2015,P,0.249033,0,6234,-0.08779
SPX 151219P1225000,1225,12/19/2015,P,0.245604,0,361,-0.095304
SPX 151219P1250000,1250,12/19/2015,P,0.242558,0,3365,-0.103535
SPX 151219P1275000,1275,12/19/2015,P,0.239098,0,3348,-0.111978
SPX 151219P1300000,1300,12/19/2015,P,0.236048,0,7618,-0.121204
SPX 151219P1325000,1325,12/19/2015,P,0.232591,0,1910,-0.130677
SPX 151219P1350000,1350,12/19/2015,P,0.229294,0,5125,-0.140804
SPX 151219C1375000,1375,12/19/2015,C,0.22652,0,501,0.812022
SPX 151219P1375000,1375,12/19/2015,P,0.226034,0,8,-0.151524
SPX 151219C1400000,1400,12/19/2015,C,0.223757,0,1492,0.800369
SPX 151219P1400000,1400,12/19/2015,P,0.221993,23,10262,-0.162277
SPX 151219C1425000,1425,12/19/2015,C,0.221325,0,701,0.787894
SPX 151219P1425000,1425,12/19/2015,P,0.21969,4,3645,-0.174864
SPX 151219C1450000,1450,12/19/2015,C,0.217569,0,2520,0.775713
SPX 151219P1450000,1450,12/19/2015,P,0.216702,36,5571,-0.187586
SPX 151219C1475000,1475,12/19/2015,C,0.214441,0,480,0.762464
SPX 151219P1475000,1475,12/19/2015,P,0.213374,0,2117,-0.200719
SPX 151219C1500000,1500,12/19/2015,C,0.211651,0,5030,0.748349
SPX 151219P1500000,1500,12/19/2015,P,0.210197,0,13208,-0.214615
SPX 151219C1525000,1525,12/19/2015,C,0.208627,0,826,0.733729
SPX 151219P1525000,1525,12/19/2015,P,0.207073,0,6157,-0.229221
SPX 151219C1550000,1550,12/19/2015,C,0.205127,0,3887,0.718701
SPX 151219P1550000,1550,12/19/2015,P,0.20404,0,6480,-0.244572
